Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played,Year
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Nongshim RedForce,viper,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,raze,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,fade,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,brimstone,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,viper,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Gen.G,gekko,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,raze,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,brimstone,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,tejo,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,kayo,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,DRX,viper,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,TALON,raze,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,TALON,astra,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,TALON,fade,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,TALON,deadlock,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,TALON,gekko,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,fade,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,brimstone,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,deadlock,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,Paper Rex,clove,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,BOOM Esports,raze,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,BOOM Esports,fade,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,BOOM Esports,brimstone,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,BOOM Esports,vyse,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Bind,BOOM Esports,kayo,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,raze,2,3,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,breach,2,3,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,killjoy,1,1,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,brimstone,2,3,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,neon,1,1,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,cypher,1,2,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,T1,tejo,1,2,5,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,breach,0,2,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,killjoy,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,brimstone,0,2,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,tejo,0,2,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,neon,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,raze,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Nongshim RedForce,cypher,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Gen.G,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Gen.G,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Gen.G,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Gen.G,killjoy,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Gen.G,brimstone,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,raze,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,breach,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,killjoy,1,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,brimstone,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,tejo,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,DRX,vyse,2,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Rex Regum Qeon,sova,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Rex Regum Qeon,breach,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Rex Regum Qeon,killjoy,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Rex Regum Qeon,brimstone,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Rex Regum Qeon,neon,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,TALON,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,TALON,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,TALON,brimstone,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,TALON,tejo,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,TALON,deadlock,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,raze,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,breach,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,killjoy,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,brimstone,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,tejo,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,Paper Rex,skye,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,BOOM Esports,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,BOOM Esports,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,BOOM Esports,brimstone,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,BOOM Esports,tejo,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,BOOM Esports,neon,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,ZETA DIVISION,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,ZETA DIVISION,brimstone,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,ZETA DIVISION,tejo,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,ZETA DIVISION,neon,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Fracture,ZETA DIVISION,chamber,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,raze,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,omen,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,viper,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,skye,1,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,chamber,1,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,fade,0,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,T1,yoru,0,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,astra,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,fade,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,cypher,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,neon,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,kayo,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,breach,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Nongshim RedForce,tejo,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,raze,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,astra,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,breach,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Gen.G,tejo,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DRX,raze,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DRX,omen,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DRX,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DRX,breach,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DRX,tejo,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,raze,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,astra,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,breach,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,tejo,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,yoru,0,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,cypher,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,deadlock,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,TALON,skye,1,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DetonatioN FocusMe,raze,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DetonatioN FocusMe,omen,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DetonatioN FocusMe,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DetonatioN FocusMe,vyse,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,DetonatioN FocusMe,skye,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,raze,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,astra,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,fade,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,cypher,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Global Esports,deadlock,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,jett,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,skye,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Paper Rex,sage,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Team Secret,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Team Secret,astra,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Team Secret,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Team Secret,deadlock,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,Team Secret,skye,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,ZETA DIVISION,raze,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,ZETA DIVISION,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,ZETA DIVISION,fade,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,ZETA DIVISION,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Split,ZETA DIVISION,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,T1,omen,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,T1,sova,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,T1,cypher,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,T1,yoru,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,T1,iso,1,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Nongshim RedForce,omen,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Nongshim RedForce,sova,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Nongshim RedForce,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Nongshim RedForce,breach,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Nongshim RedForce,neon,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Gen.G,omen,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Gen.G,sova,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Gen.G,killjoy,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Gen.G,neon,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Gen.G,viper,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DRX,omen,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DRX,sova,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DRX,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DRX,jett,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DRX,tejo,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Rex Regum Qeon,omen,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Rex Regum Qeon,sova,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Rex Regum Qeon,breach,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Rex Regum Qeon,killjoy,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Rex Regum Qeon,jett,2,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,TALON,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,TALON,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,TALON,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,TALON,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,TALON,jett,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DetonatioN FocusMe,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DetonatioN FocusMe,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DetonatioN FocusMe,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DetonatioN FocusMe,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,DetonatioN FocusMe,neon,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Team Secret,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Team Secret,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Team Secret,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Team Secret,killjoy,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,Team Secret,jett,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,ZETA DIVISION,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,ZETA DIVISION,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,ZETA DIVISION,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,ZETA DIVISION,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Haven,ZETA DIVISION,neon,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,T1,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,T1,astra,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,T1,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,T1,breach,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,T1,yoru,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Gen.G,omen,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Gen.G,sova,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Gen.G,cypher,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Gen.G,jett,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Gen.G,kayo,1,1,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DRX,sova,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DRX,astra,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DRX,cypher,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DRX,jett,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DRX,tejo,2,0,2,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Rex Regum Qeon,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Rex Regum Qeon,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Rex Regum Qeon,astra,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Rex Regum Qeon,jett,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Rex Regum Qeon,kayo,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,TALON,sova,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,TALON,astra,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,TALON,neon,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,TALON,viper,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,TALON,deadlock,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DetonatioN FocusMe,omen,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DetonatioN FocusMe,sova,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DetonatioN FocusMe,astra,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DetonatioN FocusMe,jett,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,DetonatioN FocusMe,kayo,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,omen,0,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,sova,0,3,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,astra,0,3,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,jett,0,3,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,kayo,0,1,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,breach,0,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Global Esports,chamber,0,2,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Paper Rex,omen,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Paper Rex,sova,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Paper Rex,cypher,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Paper Rex,jett,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Paper Rex,kayo,0,1,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Team Secret,omen,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Team Secret,sova,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Team Secret,cypher,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Team Secret,jett,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Abyss,Team Secret,kayo,1,0,1,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,raze,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,omen,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,sova,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,cypher,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,T1,iso,3,0,3,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,omen,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,fade,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,cypher,0,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,neon,3,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,viper,1,1,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,vyse,3,0,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Nongshim RedForce,astra,2,0,4,2025
VCT 2025: Pacific Kickoff,All Stages,All Match Types,Lotus,Gen.G,raze,3,1,4,2025
